DESTINO,ORIGEN,CANTI,FOBDOL,FOBPES
BRA,CTG,3811500,4260801.6,17860541189
BRA,CTG,9000,12814,53652346.14
BRA,CTG,510800,715951.14,3085222102
BRA,CTG,243950,344722.86,1487149390
BRA,CTG,84000,24684.24,108281368.2
BRA,CTG,8640,474940.8,2005242802
BRA,CTG,378000,596380,2616116291
BRA,CTG,42000,74709.6,315608979.9
BRA,CTG,351000,362310,1531625671
BRA,CTG,544500,670788,2843369714
BRA,CTG,108000,162000,686693700
BRA,CTG,39960,35964,152446001.4
BRA,CTG,18038.7,74969.99,318547487.5
BRA,CTG,145880.48,311273.62,1322601611
BRA,CTG,8600,36906.95,156817630.6
BRA,CTG,2042,12507.05,52872178.09
BRA,CTG,8000,43612.05,185307600.5
BRA,CTG,16336,92541.87,391210575.8
BRA,CTG,22800,76875,324980606.3
BRA,CTG,425.6,7148.2,30372701.8
BRA,CTG,84000,112662,475669103.6
BRA,CTG,54000,69140,291866904.6
BRA,CTG,108000,172800,732473280
BRA,CTG,1444000,1387604,5888038217
BRA,CTG,150200,203875.54,894332676.3
BRA,CTG,23600,37764,165657828.2
BRA,CTG,49500,65736,288361481.8
BRA,CTG,2757000,3098168,12958490713
BRA,CTG,189000,304995.85,1287719928
BRA,CTG,189000,314238.15,1326741751
BRA,CTG,5448,20436.68,84211792.34
BRA,CTG,24500,177092.08,776842743.7
BRA,CTG,21000,32190.9,140333009.5
BRA,CTG,462000,536840,2186690018
BRA,CTG,186000,252322,1065149568
BRA,CTG,396000,585878.67,2473632474
BRA,CTG,202500,333240.33,1406970665
BRA,CTG,486000,200232,850785768
BRA,CTG,240000,275964,1169078644
BRA,CTG,1646000,1583791,6704621409
BRA,CTG,15152.59,28653.73,125694171.2
BRA,CTG,15251.49,52431.9,230000918.5
BRA,CTG,297650,18612.47,81646577.64
BRA,CTG,349640,4685.72,20554660.48
BRA,CTG,146000,225520.9,989283511.2
BRA,CTG,216000,247326,1084935071
BRA,CTG,270000,365520,1603411963
BRA,CTG,54000,77402,326055925
BRA,CTG,56000,16330.16,71634859.66
BRA,CTG,270000,253460,1111842844
BRA,CTG,27000,32096,140794239.4
BRA,CTG,300000,254264,1077274979
BRA,CTG,189000,306488.7,1334502500
BRA,CTG,11200,615664,2599388818
BRA,CTG,27000,32232,141390825.1
BRA,CTG,11000,22207.9,93881454.38
BRA,CTG,255000,306132.38,1298408300
BRA,CTG,9634000,8805729.93,37356554441
BRA,CTG,15000,43022,182800478
BRA,CTG,25000,55804,236084960.4
BRA,CTG,2786.03,5050.78,21351616.86
BRA,CTG,41000,89371.1,377806494.4
BRA,CTG,120000,179365,757169617.4
BRA,CTG,63733.96,183334.72,773927353.6
BRA,CTG,340.73,1210.32,5116494.66
BRA,CTG,590800,46687.87,197367834.7
BRA,CTG,1630000,12876.2,54392739.58
BRA,CTG,4964260,76398.11,322821196.1
BRA,CTG,890,7818.2,33050580.49
BRA,CTG,85500,139888.5,613643287.4
BRA,CTG,47200,75782,313845848.3
BRA,CTG,1687500,1993245.37,8341588771
BRA,CTG,1267000,1404222,5950536825
BRA,CTG,333000,518483.43,2220597716
BRA,CTG,147000,243914.57,1036685461
BRA,CTG,65780,87790,355879590.4
BRA,CTG,27972.23,115874.98,480945100.4
BRA,CTG,24073.33,98314.64,416741011.8
BRA,CTG,144027.45,323184.75,1333459003
BRA,CTG,25417.75,54235.32,227871324
BRA,CTG,112000,36871.52,161742821.9
BRA,CTG,12800,703616,2991838557
BRA,CTG,22800,79050,336127714.5
BRA,CTG,1403.68,27095.14,112620670.2
BRA,CTG,10282.24,48896.08,198525505.3
BRA,CTG,538.9,2304.23,9340795.4
BRA,CTG,21000,37161.6,162002279
BRA,CTG,378000,540747,2372073235
BRA,CTG,12800,703616,2899334162
BRA,CTG,54000,52852,217783008.2
BRA,CTG,39820,114840,503764034.4
BRA,CTG,364000,315775.88,1334907797
BRA,CTG,216000,241020,1021889718
BRA,CTG,591000,531400,2254402393
BRA,CTG,26000,59066.8,249968925.6
BRA,CTG,247000,332268.5,1401822998
BRA,CTG,47200,74804,315111850
BRA,CTG,1185000,1291116,5443738504
BRA,CTG,267000,344812,1458765095
BRA,CTG,270000,419535.83,1783081579
BRA,CTG,135000,191394.17,813825236.3
BRA,CTG,2083.27,31068.05,130082236
BRA,CTG,213728.03,456043.87,1866736867
BRA,CTG,18000,30240,126615182.4
BRA,CTG,221,1898.4,7948619.78
BRA,CTG,101,1280.68,5362219.96
BRA,CTG,260,2074.4,8685533.54
BRA,CTG,336000,128016,541173558.2
BRA,CTG,170000,281877.6,1236501193
BRA,CTG,105850,176705.72,769452657.9
BRA,CTG,11000,22181.5,97302698.79
BRA,CTG,560,1698,7448548.68
BRA,CTG,47200,75164,329718912.2
BRA,CTG,81000,129648.5,546144306.3
BRA,CTG,54000,89051.5,375129443.8
BRA,CTG,88020,86259.6,378391536.9
BRA,CTG,18454.3,76697.22,336444627.1
BRA,CTG,23769.55,74003.99,324630342.8
BRA,CTG,140594.4,2411004.57,10576257307
BRA,CTG,210000,357840,1569722414
BRA,CTG,312000,118872,505087128
BRA,CTG,36000000,13384800,55153674576
BRA,CTG,44292000,15544653.44,65784507018
BRA,CTG,47232,59193.12,259660091.6
BRA,CTG,144,128.16,562194.34
BRA,CTG,5292,5102.28,22381967.56
BRA,CTG,600,778.2,3413698.79
BRA,CTG,13248,45026.63,196289090.8
BRA,CTG,40,426.41,1858891.75
BRA,CTG,240,630,2763595.8
BRA,CTG,540,2795.4,12262469.36
BRA,CTG,23352,30287.52,128037159.1
BRA,CTG,822,1274.1,5386117.59
BRA,CTG,26532,23810.04,100654324.9
BRA,CTG,10740,11724,49561920.36
BRA,CTG,4838.4,11822.16,49976880.95
BRA,CTG,216,226.8,963834.22
BRA,CTG,25200,23726.68,98262384.35
BRA,CTG,24872,150246,622233291.8
BRA,CTG,4650,13159.5,55290034.03
BRA,CTG,21.1,644.59,2656110.44
BRA,CTG,76087,47205.52,194516009.8
BRA,CTG,6275,342.16,1409911.33
BRA,CTG,56000,49280,214831231
BRA,CTG,7469,219960.98,928695054
BRA,CTG,300,603.63,2551779.42
BRA,CTG,4.44,2051.58,8717163.42
BRA,CTG,2,2314.5,9834310.5
BRA,CTG,5,7142.84,30349927.16
BRA,CTG,1,17170,72781054.5
BRA,CTG,1,3431.5,14580443.5
BRA,CTG,32,125673.07,533984874.4
BRA,CTG,2,7019.23,29824708.27
BRA,CTG,2850,104379.4,433690144.2
BRA,CTG,7147,190293.65,829566137.8
BRA,CTG,96528,112308.09,470235095.9
BRA,CTG,35280,8589.43,35964029.3
BRA,CTG,90.14,2096.83,8846658.16
BRA,CTG,268372,147551.78,621706439.9
BRA,CTG,25175,3769.16,15856253.48
BRA,CTG,23522.4,90620.64,383088787.3
BRA,CTG,23913,127592.59,539383639
BRA,CTG,24270,6771,29702074.86
BRA,CTG,100800,143136,627888965.8
BRA,CTG,2,6600,28772038
BRA,CTG,5125.8,64277.53,273160862
BRA,CTG,239400,21523,87249076.48
BRA,CTG,5280,22318.08,97901828.8
BRA,CTG,34.65,31964.58,140217744.5
BRA,CTG,17820,23182.21,95525078.16
BRA,CTG,8100,12399.87,52725363.22
BRA,CTG,22770,39577,160435659.5
BRA,CTG,17820,22446.01,94888038.21
BRA,CTG,9000026,8462994.45,35557525072
BRA,CTG,7057,116440.5,493573813.4
BRA,CTG,50904,70149.16,295515693.9
BRA,CTG,938.88,12971.75,55157048.45
BRA,CTG,21186,29135.83,123262333.7
BRA,CTG,34002,516610.1,2139504566
BRA,CTG,7189.2,38416.56,162525482.9
BRA,CTG,1485.65,28405.84,120174030.8
BRN,CTG,1,11142.39,47103228.06
BGR,CTG,14752.5,29505,124572765.5
BGR,CTG,5,13216.34,54459514.93
BGR,CTG,2,2010.65,8285124.6
CMR,CTG,1,71740.86,295616822.5
CMR,CTG,2600,3068,13458272.88
CAN,CTG,978.48,3544.2,15070257.37
CAN,CTG,1456,6552,28741396.32
CAN,CTG,978.48,3736.8,15889209.91
CAN,CTG,442518,1988406.72,8424857062
CAN,CTG,2392.2,6360,27043292.4
CAN,CTG,9727.92,25588.8,108805880.6
CAN,CTG,533.57,1232,5238574.88
CAN,CTG,3126.34,6710.68,28534415.32
CAN,CTG,15210.72,50907.72,216464207.1
CAN,CTG,32386.96,34361.8,150538623.6
CAN,CTG,900,28530,121244226.3
CAN,CTG,249858,888112.94,3698041250
CAN,CTG,581050,31808.6,134298772
CAN,CTG,13011,137037.5,569382590.3
CAN,CTG,1467.72,5254.2,21830885.74
CAN,CTG,1067.14,4898.88,20354552.46
CAN,CTG,134630,557444.76,2283059610
CAN,CTG,3243.07,6230.84,25888766.34
CAN,CTG,14782.37,51774.18,215118611.4
CAN,CTG,2020,18157.6,74820569.71
CAN,CTG,480,2172,8949986.64
CAN,CTG,1120,6584,27130162.08
CAN,CTG,3799,46705.17,198483428
CAN,CTG,3220,24512.71,99368643.28
CAN,CTG,3066,15023.4,61905722.5
CAN,CTG,38550,151501.5,615221836.2
CAN,CTG,1226,13258.2,54632004.08
CAN,CTG,139,840.27,3406252.9
CAN,CTG,3600,45000,191205000
CAN,CTG,2422.06,14152.53,58802912.99
CAN,CTG,291511,50265.35,208849513.3
CAN,CTG,212021,820036.48,3454899864
CAN,CTG,44000,366648.64,1523403100
CAN,CTG,18400,23108,97792362.76
CAN,CTG,1203.9,226209.5,955076867.9
CAN,CTG,2914.48,139532.94,589120630.6
CAN,CTG,1836.92,379859.76,1603802094
CAN,CTG,400,1713.35,7233917.9
CAN,CTG,5304,25985.8,109714386.3
CAN,CTG,192784,785572.76,3292705626
CAN,CTG,8401.68,64725.12,283927094.9
CAN,CTG,12023,8163.2,34509030.04
CAN,CTG,2,5266.69,22288474.07
CAN,CTG,11904.65,65039.72,275693617.1
CAN,CTG,400,1709.88,7219267.24
CAN,CTG,5304,25933.12,109491966.6
CAN,CTG,16120,68389.1,281805493.2
CAN,CTG,48840,54285.6,238132470.1
CAN,CTG,924,6819.12,28099002.25
CAN,CTG,4170,23585.3,95609145.72
CAN,CTG,294.5,1045,4236179.2
CAN,CTG,5,10,41206.2
CAN,CTG,18,10,41206.2
CAN,CTG,1,2500,10630225
CAN,CTG,1485,9907.4,42096542.6
CAN,CTG,8120,25700,109199300
CAN,CTG,32,1518.76,6453211.24
CAN,CTG,319.3,35.3,149989.7
CAN,CTG,74,57244.89,243233537.6
CAN,CTG,637,11932.65,50498616.82
CAN,CTG,2299,7201.9,30468430.15
CAN,CTG,1080,2917.5,12342804.67
CAN,CTG,1944,5594.6,23668570.7
CAN,CTG,81.6,219.68,929380.4
CAN,CTG,1108.8,2527.4,10692443.71
CAN,CTG,6017.1,20126.32,85146610.65
CAN,CTG,48000,55764,235736176
CAN,CTG,19188.42,58863.6,249028934.8
CAN,CTG,18669,88693.77,377133892.5
CAN,CTG,48000,55764,235401592
CAN,CTG,21023,112623.21,466421140.6
CAN,CTG,17539.2,397329.42,1677560571
CAN,CTG,15552,367192.8,1547339443
CAN,CTG,46296,1081257.55,4574379004
CAN,CTG,1330.08,6555.2,27857698.98
CAN,CTG,4146,20511.9,87169626.54
CAN,CTG,8832,17622.8,74891789.38
CAN,CTG,2773.44,127731.88,542732758.1
CAN,CTG,1252.22,34840.6,148037709.4
CAN,CTG,338.06,15136.14,64313458.86
CAN,CTG,2422,97181.3,413223633.9
CAN,CTG,232753,871435.51,3714436511
CAN,CTG,211177,931593.86,3948886633
CAN,CTG,76705,346454.57,1406893111
CAN,CTG,151648,701610,2854066589
CAN,CTG,21000,18760,76048537.6
CAN,CTG,31064,62868,260577727.9
CAN,CTG,21762,37608,152453806.1
CAN,CTG,38476,246146.32,1079760216
CAN,CTG,4097,58280.88,246563673.7
CAN,CTG,5397,30893.52,127300456.4
CAN,CTG,21268,27010.85,111301448.7
CAN,CTG,10.95,9763.44,42828891.71
CAN,CTG,29145.38,81287.75,345642828.9
CAN,CTG,700,32984,138945100
CAN,CTG,632,35552,151060448
COL,CTG,391.5,6264,27307281.6
COL,CTG,492.34,8764.2,37150129.17
COL,CTG,210.24,2913.6,12350313.36
COL,CTG,38.4,437.76,1855598.97
COG,CTG,39276,73969.8,310319943.8
KOR,CTG,565,3249.78,13173828.17
KOR,CTG,18400,119600,503990812
KOR,CTG,18400,119600,503990812
KOR,CTG,19920,107568,451950179
KOR,CTG,5,32.5,136549.72
KOR,CTG,342921,1643490.66,6952968021
KOR,CTG,317688,1614763.39,6831434145
KOR,CTG,378246,1555387.79,6780557532
KOR,CTG,365647,1626327.35,6880356750
CIV,CTG,20000,124791.45,525867426.5
CIV,CTG,82200,138042,573010326
CIV,CVE,121653.13,62972019.17,2.65362E+11
CRI,CTG,210,52727.4,213744225
CRI,CTG,20000,92000,389216119
CRI,CTG,74,16172.4,65559028.22
CRI,CTG,120,34184.4,140073826.5
CRI,CTG,150,92726.18,404230509.1
CRI,CTG,2000,3640,14999056.8
CRI,CTG,1000,1930,7952796.6
CRI,CTG,700,4952,20405310.24
CRI,CTG,5184,38672.64,162484257.1
CRI,CTG,20000,104780,425493767.4
CRI,CTG,1,10.75,45379.94
CRI,CTG,80,898.91,3794649.68
CRI,CTG,47,446.9,1886539.19
CRI,CTG,16,155.22,655244.15
CRI,CTG,19,197.05,831824.89
CRI,CTG,36,324.03,1367857
CRI,CTG,135,1190.59,5025944.72
CRI,CTG,90,706.82,2983762.87
CRI,CTG,3246,6543.01,27620596.98
CRI,CTG,63,338.31,1428138.45
CRI,CTG,121,235.95,996036.97
CRI,CTG,547,1679.3,7088980.22
CRI,CTG,2410,9367.21,39542646.62
CRI,CTG,147,987.81,4169931.25
CRI,CTG,13,165.75,699695.39
CRI,CTG,5,43.95,185530.09
CRI,CTG,407,1225.28,5172384.71
CRI,CTG,76,148.78,628058.39
CRI,CTG,6,12.06,50909.96
CRI,CTG,1842,5418.81,22874910.34
CRI,CTG,38155,19077.5,79265867.85
CRI,CTG,1080,283737.6,1208601304
CRI,CTG,20000,71000,309517400
CRI,CTG,20000,92000,379097040
CRI,CTG,15000,35472,148989967.4
CRI,CTG,259.2,684,2981829.6
CRI,CTG,4966.15,32377.99,141148609.6
CRI,CTG,2040,6936,30236798.4
CRI,CTG,90.72,177.36,773183.18
CRI,CTG,20000,2860,11883128.4
CRI,CTG,1000,2080,8446526.4
CRI,CTG,522.1,2887.19,11897012.85
CRI,CTG,4949.2,9842.83,39970059.34
CRI,CTG,3129.47,14137.17,57408644.05
CRI,CTG,11.28,60.68,246411.16
CRI,CTG,3871237,123320.85,520585403
CRI,CTG,28.53,691,2806033.53
CRI,CTG,673.53,6099,24767002.17
CRI,CTG,25709.36,59467.81,251036818.4
CRI,CTG,7393.61,22044.43,93058136.33
CRI,CTG,18762.99,41093.37,179142437.2
CRI,CTG,9487.83,47412.93,201604045.5
CRI,CTG,1000,7789.82,34171291.78
CRI,CTG,2.7,132.79,539237.61
CRI,CTG,162,2762.68,12118937.84
CRI,CTG,1032,228437.8,984585088.5
CRI,CTG,780,222198.6,957054493.6
CRI,CTG,1,2466.4,10015631.11
CRI,CTG,6,6,24364.98
CRI,CTG,86,8,32486.64
CRI,CTG,12,72.48,305966.34
CRI,CTG,1,8.13,34319.9
CRI,CTG,1,4.94,20853.66
CRI,CTG,2,14.78,62392.14
CRI,CTG,6,89.04,375872.56
CRI,CTG,1,8.79,37106.01
CRI,CTG,10.74,471.37,1989836.6
CRI,CTG,32,166.61,703325.77
CRI,CTG,85,1353.7,5714495.64
CRI,CTG,2,20.88,88142.62
CRI,CTG,121,2034.01,8586349.47
CRI,CTG,2,27.48,116003.79
CRI,CTG,11,116.94,493649.34
CRI,CTG,2,24.2,102157.63
CRI,CTG,60,873.27,3686413.24
CRI,CTG,27,358.51,1513410.52
CRI,CTG,136,1976.1,8341888.77
CRI,CTG,3,40.32,170206.44
CRI,CTG,225,1866.67,7879942.07
CRI,CTG,26,245.06,1034493.83
CRI,CTG,5,54.54,230234.61
CRI,CTG,10,110.01,464395.11
CRI,CTG,10,69.58,293724.31
CRI,CTG,4,53.76,226941.92
CRI,CTG,1,17.48,73789.89
CRI,CTG,4,55.03,232303.09
CRI,CTG,1,15.46,65262.68
CRI,CTG,11,101.34,427795.66
CRI,CTG,6,68.18,287814.37
CRI,CTG,33,137.14,578921.41
CRI,CTG,2,5.48,23133.21
CRI,CTG,1.19,8.04,33939.97
CRI,CTG,8,123.68,522101.51
CRI,CTG,6,4.38,18489.68
CRI,CTG,9,14.53,61336.79
CRI,CTG,40050,149318.43,610299025.6
CRI,CTG,12,129,534244.47
CRI,CTG,1040,13405.63,55518478.25
CRI,CTG,82,1321.72,5473810.85
CRI,CTG,751,5951.52,24647803.47
CRI,CTG,181,1504.2,6229539
CRI,CTG,707,6584.25,27268210.47
CRI,CTG,892,7454.51,30872331.34
CRI,CTG,1411,12487.08,51714367.72
CRI,CTG,777,6346.37,26283047.1
CRI,CTG,2537,13244.54,54851335.28
CRI,CTG,1422,7614.66,31535581.36
CRI,CTG,1,7.69,31847.59
CRI,CTG,2743,9216.48,38169406.76
CRI,CTG,15343,88361.67,365943671
CRI,CTG,2945,17368.59,71930799.68
CRI,CTG,470,6516.85,26989078.09
CRI,CTG,243,3312.57,13718776.77
CRI,CTG,9575,45467.23,188299350.3
CRI,CTG,9242,20786.4,86085420.54
CRI,CTG,512,1124.06,4655215.79
CRI,CTG,42,611.43,2532194.54
CRI,CTG,755,5136.12,21270881.45
CRI,CTG,30,143.86,595786.11
CRI,CTG,273,1622.28,6718559.06
CRI,CTG,230,449.07,1859791.97
CRI,CTG,75,717.25,2970440.66
CRI,CTG,92,954.6,3953409.07
CRI,CTG,196,1306.33,5410074.25
CRI,CTG,57,337.01,1395703.32
CRI,CTG,44,605.08,2505896.46
CRI,CTG,7,49.98,206988.67
CRI,CTG,63,677.25,2804783.46
CRI,CTG,138,1344.06,5566330.4
CRI,CTG,151,1827.1,7566806.75
CRI,CTG,48,473.74,1961961.04
CRI,CTG,58,733.12,3036165.16
CRI,CTG,592,3248.63,13453973.74
CRI,CTG,30,483.96,2004286.46
CRI,CTG,24,329.76,1365677.95
CRI,CTG,657,10111.53,41876193.68
CRI,CTG,285,3320.31,13750831.44
CRI,CTG,74,1218.6,5046746.59
CRI,CTG,11,163.24,676047.03
CRI,CTG,20,174.95,724543.17
CRI,CTG,139,1401.12,5802640.4
CRI,CTG,22,266.2,1102448.66
CRI,CTG,895,12118.13,50186387.12
CRI,CTG,230,3310.95,13712067.65
CRI,CTG,117,1770.84,7333809.9
CRI,CTG,854,12303.04,50952178.94
CRI,CTG,254,3926.84,16262732.98
CRI,CTG,986,9390.17,38888731.74
CRI,CTG,160,763.2,3160739.37
CRI,CTG,736,7062.91,29250547.36
CRI,CTG,223,2452.31,10156070.2
CRI,CTG,115,389.76,1614163.75
CRI,CTG,15,141.15,584562.84
CRI,CTG,137,1208.08,5003178.75
CRI,CTG,143,861.07,3566061.13
CRI,CTG,22,221.76,918403.51
CRI,CTG,55,120.45,498835.24
CRI,CTG,56,737.94,3056126.85
CRI,CTG,2,34.96,144784.39
CRI,CTG,90,1380.27,5716291.58
CRI,CTG,25,362.36,1500688.57
CRI,CTG,161,1622.75,6720505.53
CRI,CTG,154,1608.96,6663395.21
CRI,CTG,3,36.3,150333.9
CRI,CTG,617,3390.97,14043464.88
CRI,CTG,320,876.8,3631205.82
CRI,CTG,29.93,959.44,3973453.59
CRI,CTG,84,461.16,1909861.85
CRI,CTG,565,926.6,3837449.03
CRI,CTG,1214,1268.08,5251664.55
CRI,CTG,389,664.77,2753098.42
CRI,CTG,99,107.91,446901.71
CRI,CTG,1,10.15,42035.51
CRI,CTG,25273.25,40223.66,166534409.9
CRI,CTG,431.1,5761.4,24382071.95
CRI,CTG,3600,5732.21,24232287.23
CRI,CTG,44280,75497.04,318922479
CRI,CTG,140435,311654.37,1317813790
CRI,CTG,18200,40199.11,169397843.6
CRI,CTG,555,2298.7,9717501.39
CRI,CTG,2154.32,27284.33,113446816.9
CRI,CTG,296400,10492.65,42608867.88
CRI,CTG,37000,18500,76616455
CRI,CTG,1053.73,18072.65,76400139.85
CRI,CTG,2208,46747.2,197769171.8
CRI,CTG,128160,13765.2,58253913.44
CRI,CTG,1701,3742.2,15819738.85
CRI,CTG,1204.2,3177.75,13433588.57
CRI,CTG,1979.14,11827.52,49999539.77
CRI,CTG,7624.3,36687.05,155919411.4
CRI,CTG,783,4851.99,20511254
CRI,CTG,563.04,3906.6,16514721.77
CRI,CTG,2132.02,14476.22,61196627.66
CRI,CTG,1600.6,32912.66,139357883.4
CRI,CTG,54,2664.6,11264303.39
CRI,CTG,25662.12,249425.99,1056532357
CRI,CTG,594,1988.25,8405108.16
CRI,CTG,48,3222.72,13703295.48
CRI,CTG,20,172,708746.64
CRI,CTG,500,18200,74995284
CRI,CTG,63.88,4898.81,20830181.01
CRI,CTG,1474.2,2800.98,11803245.69
CRI,CTG,9792,14688,61894791.36
CRI,CTG,20,240,993943.2
CRI,CTG,25,569.5,2399855.91
CRI,CTG,12500,1775,7547459.75
CRI,CTG,10000,2350,9635640.5
CRI,CTG,500,3330,13790961.9
CRI,CTG,2000,2500,10152075
CRI,CTG,20,760.2,3148315.08
CRI,CTG,2000,3780,15928806.6
CRI,CTG,200,2860,11844489.8
CRI,CTG,37500,13025,55383472.25
CRI,CTG,515,8893.8,37218418.87
CRI,CTG,25,596.75,2471398.35
CRI,CTG,105,2935.55,12157374.83
CRI,CTG,33,397.46,1675549.7
CRI,CTG,12814,57499.48,242788291.9
CRI,CTG,800,5318.98,22384315.33
CRI,CTG,29301,113794.46,468371564.7
CRI,CTG,600,3504,14511570.72
CRI,CTG,4680,18613.03,77178715.65
CRI,CTG,13827,57600,243192384
CRI,CTG,200,1882,7794171.26
CRI,CTG,90.8,138.02,571600.16
CRI,CTG,205,2691.65,11147280.05
CRI,CTG,1000,15250,64263042.5
CRI,CTG,1000,2720,11498500.8
CRI,CTG,110,1272.6,5328388.92
CRI,CTG,21350,31673,130735738.2
CRI,CTG,20,93,385152.99
CRI,CTG,1470,3673.91,15531050.39
CRI,CTG,0.9,10.2,43166.09
CRI,CTG,85.36,1604.57,7038703.03
CRI,CTG,5759.6,75429.52,313780809.1
CRI,CTG,345068,24749.64,102679729.3
CRI,CTG,1842,4725.8,19937946.5
CRI,CTG,14213.09,74262,314274556.1
CRI,CTG,34300,1372,5806262.84
CRI,CTG,3140,2396.1,10134091.9
CRI,CTG,4650,3385,14259312.5
CRI,CTG,85,1147.5,4844045.02
CRI,CTG,420,51823.54,227332250
CRI,CTG,70542.85,148105.65,623895050.6
CRI,CTG,1778.26,4300.2,18114592.49
CRI,CTG,2294.88,5696.82,23997854.25
CRI,CTG,60,920.2,3909929.8
CRI,CTG,115,4210.5,17774162.59
CRI,CTG,1213,42491,179371082.5
CRI,CTG,2750,7753.5,32730547.36
CRI,CTG,400,1560,6571500
CRI,CTG,100,1142,4729513.06
CRI,CTG,1.99,19.13,80755.19
CRI,CTG,135.36,1123.8,4734007.5
CRI,CTG,15.12,259.2,1091880
CRI,CTG,3960,1883.4,7933822.5
CRI,CTG,528,237.6,1000890
CRI,CTG,1600,1723.2,7292530.7
CRI,CTG,8388.24,83885.08,354111637.9
CRI,CTG,90,2160,9099000
CRI,CTG,906,3690.6,15546652.5
CRI,CTG,1480,1478.4,6227760
CRI,CTG,50,51.75,219004.44
CRI,CTG,50,260.65,1103062.98
CRI,CTG,1845,8976.3,37812663.75
CRI,CTG,934,1644.22,6676897.88
CRI,CTG,336,265.44,1077906.71
CRI,CTG,20992,163746.94,684696721.5
CRI,CTG,4098,4423.06,18645537.73
CRI,CTG,1040,1561.6,6341392.12
CRI,CTG,720,982.08,3988059.92
CRI,CTG,36,622.44,2527623.02
CRI,CTG,299,64840,262845798.4
CRI,CTG,60,17092.2,69287676.67
CRI,CTG,24,39.26,165731.77
CRI,CTG,1715,1262,5351967.08
CRI,CTG,330,2012,8542775.75
CRI,CTG,860,2004.19,8157942.07
CRI,CTG,330,1938.95,7873746.32
CRI,CTG,245,3431.58,13935063.01
CRI,CTG,100,518,2186680.02
CRI,CTG,120,387.6,1639784.43
CRI,CTG,50,97.57,411881.02
CRI,CTG,300,2250,9521932.5
CRI,CTG,600,1669.47,6779433.86
CRI,CTG,170,1076.09,4546773.89
CRI,CTG,20,70,296237.9
CRI,CTG,24,1284.68,5436727.21
CRI,CTG,522,30272.36,128111719.3
CRI,CTG,279.15,3887.39,16410189.27
CRI,CTG,723.14,4335.89,18303482.68
CRI,CTG,72,544.13,2296984.94
CRI,CTG,25342,32990.26,139450794
CRI,CTG,45,246.35,1046741.15
CRI,CTG,455,2446.24,9986712.06
CRI,CTG,1041,8039.22,32645905.75
CRI,CTG,7604,103044.68,436081994.4
CRI,CTG,1,176,744826.72
CRI,CTG,4,3.76,15894.98
CRI,CTG,40,69.68,293629.42
CRI,CTG,0.5,15,60912.45
CRI,CTG,2,0.02,84.63
CRI,CTG,150,1.5,6091.24
CRI,CTG,4,0.08,337.71
CRI,CTG,0.7,0.6,2532.83
CRI,CTG,2.67,1.5,6091.24
CRI,CTG,0.5,90,365474.7
CRI,CTG,0.26,0.15,609.12
CRI,CTG,28,0.28,1181.98
CRI,CTG,70,3.5,14774.86
CRI,CTG,70,5.85,24834.28
CRI,CTG,470,3.7,15658.28
CRI,CTG,1152,1728,7281740.16
CRI,CTG,20000,15400,65434600
CRI,CTG,1374,241.07,1020201
CRI,CTG,5750,3407,14418321.79
CRI,CTG,17,745.81,3251284.11
CRI,CTG,64.16,642,2716924.74
CRI,CTG,107,3898.93,16996995.44
CRI,CTG,323,9100.26,39671673.44
CRI,CTG,49.56,495.87,2098506.96
CRI,CTG,2432.27,24333.34,102977964.9
CRI,CTG,949.17,9495.9,40186363.92
CRI,CTG,5.77,57.73,244311.62
CRI,CTG,49.16,491.82,2081367.48
CRI,CTG,16.68,166.93,706442.75
CRI,CTG,46,176.83,748339.25
CRI,CTG,10,6.16,26068.93
CRI,CTG,265,3918.17,16581577.89
CRI,CTG,1081,4415.25,18685205.54
CRI,CTG,5275,10830.75,45720819.74
CRI,CTG,600,1170,4939026.3
CRI,CTG,200,1500,6332085
CRI,CTG,5000,24250,102368707.5
CRI,CTG,3000,13528,57106963.92
CRI,CTG,2356.92,40819.53,173027864.7
CRI,CTG,538.1,2510.1,10639937.38
CRI,CTG,3378.94,23890.76,101269348
CRI,CTG,147.2,1081,4582196.85
CRI,CTG,1355.94,5660.28,23993077.87
CRI,CTG,276.48,1244.16,5273807.61
CRI,CTG,772.8,4515.7,19141374.94
CRI,CTG,204.12,399.06,1691555.48
CRI,CTG,650,1657.5,6996953.92
CRI,CTG,25,246.75,1041627.98
CRI,CTG,450,95040,403720416
CRI,CTG,1,258.06,1090920.26
CRI,CTG,1,1099.73,4648987.6
CRI,CTG,1,2309.81,9764467.69
CRI,CTG,20000,42472,180463528
CRI,CTG,18812,5251.7,22314473.3
CRI,CTG,60,3055.2,12925359.67
CRI,CTG,30,288.3,1219684.86
CRI,CTG,75,894,3782165.34
CRI,CTG,1000,230,973040.3
CRI,CTG,200,720,3046039.2
CRI,CTG,410,8614.12,36442982.21
CRI,CTG,6797,28618.39,121073246.9
CRI,CTG,720,7394.4,31282822.58
CRI,CTG,3600,15697.2,66408731.29
CRI,CTG,13278,57779.2,243948982.5
CRI,CTG,113.4,1250.8,5291646.98
CRI,CTG,225,1098.36,4666931.64
CRI,CTG,20,360.4,1524711.84
CRI,CTG,4237.85,6991.77,29708030.73
CRI,CTG,1024.7,2259.51,9600657.99
CRI,CTG,1077684,119607.39,508211800.1
CRI,CTG,1500,10912.5,46367212.5
CRI,CTG,46339.9,100621.55,427230967.9
