DESTINO;ORIGEN;CANTI;FOBDOL;FOBPES
ECU;IPI;10;397,04;1610767,45
ECU;IPI;390;497,79;2019504,16
ECU;IPI;150;82,5;335427,67
ECU;IPI;3;38,94;157977,24
ECU;IPI;4;127,54;517422,12
ECU;IPI;692;2405,37;9758441,76
ECU;IPI;200;50,76;205930,27
ECU;IPI;30;169,26;686677,66
ECU;IPI;150;80,49;326543,1
ECU;IPI;10;26,47;107387,2
ECU;IPI;180;462,68;1877064,99
ECU;IPI;30;88,33;358349,51
ECU;IPI;106;484,06;1963802,37
ECU;IPI;4;162,59;659617,87
ECU;IPI;215;1028,89;4174144,99
ECU;IPI;50;79,05;320701,1
ECU;IPI;10;33,58;136232,04
ECU;IPI;65;150,18;609271,24
ECU;IPI;4;144,02;584280,49
ECU;IPI;1020;1555,48;6310489,03
ECU;IPI;20;25,82;104750,19
ECU;IPI;300;819;3280144,14
ECU;IPI;165;13716,8;56466441,71
ECU;IPI;410;1500,15;6175502,48
ECU;IPI;100;98,8;406719,09
ECU;IPI;3788,48;22964,47;92634768,02
ECU;IPI;2,86;27,41;111200,72
ECU;IPI;3,86;36,98;150025,64
ECU;IPI;56,99;546,56;2217361,12
ECU;IPI;39,63;380,06;1541880,61
ECU;IPI;23,54;225,75;915854,2
ECU;IPI;66000;4541;18693435,19
ECU;IPI;1358;3807,16;15479113,05
ECU;IPI;16466;34869,48;140774716
ECU;IPI;288;472,32;1944347,78
ECU;IPI;100;92,1;373644,17
ECU;IPI;20;201,21;828299,07
ECU;IPI;15;15;60627,29
ECU;IPI;10;22,26;90307,48
ECU;IPI;2;8,11;32901,78
ECU;IPI;5;54,46;220940,95
ECU;IPI;3490;493,64;2002667,86
ECU;IPI;50;27,92;113269,76
ECU;IPI;6,9;4312,5;17453161,87
ECU;IPI;732;3055,68;12504850,93
ECU;IPI;47;833,14;3379998,99
ECU;IPI;3000;9300;37020231
ECU;IPI;15692,1;60253,62;243853028
ECU;IPI;183,28;696,46;2818650,23
ECU;IPI;500;1550;6268990,5
ECU;IPI;200;22166;90380535,04
ECU;IPI;2,4;40,61;166189,52
ECU;IPI;190,86;2421,86;9911050,33
ECU;IPI;3512,09;22343,59;91437343,66
ECU;IPI;86,4;282,61;1156533,38
ECU;IPI;120060;145322,23;583971743
ECU;IPI;478,08;1354,38;5542569,9
ECU;IPI;111,3;512,63;2097851,12
ECU;IPI;746,48;9399,24;38464791,82
ECU;IPI;16297;10380,64;42481004,49
ECU;IPI;144250;5178,61;20958404,31
ECU;IPI;800;160;649110,4
ECU;IPI;257790;56989,9;231204604,9
ECU;IPI;38400;5376;21370083,84
ECU;IPI;282,9;3064,8;12188219,23
ECU;IPI;1678;14598,8;59743107,2
ECU;IPI;1675;11367,75;46520584,35
ECU;IPI;1237;16217,07;64554804,03
ECU;IPI;468;5077,1;20534381,72
ECU;IPI;54;540;2222958,6
ECU;IPI;18;180;740986,2
ECU;IPI;4097;50687,6;208660067,3
ECU;IPI;108;1080;4445917,2
ECU;IPI;98;980;4034258,2
ECU;IPI;1454;17089,2;70368369,73
ECU;IPI;1202;13462;55090946,46
ECU;IPI;262;1860,2;7523597,5
ECU;IPI;36;360;1481972,4
ECU;IPI;12;120;493990,8
ECU;IPI;4230;57646,44;237371322,5
ECU;IPI;6240;122588,28;499846356,4
ECU;IPI;5286;516,43;2110798,59
ECU;IPI;259900;34821;140578993
ECU;IPI;97,63;1613,12;6524279,97
ECU;IPI;11418;92838,08;379372970,4
ECU;IPI;2514;40986,06;165837949,2
ECU;IPI;3300;14850;60771100,5
ECU;IPI;659,15;5254,03;21501224,58
ECU;IPI;7,28;308,61;1262933,95
ECU;IPI;400;8452,8;34402279,93
ECU;IPI;726;1773,2;7048629,58
ECU;IPI;256;1283,6;5102425,52
ECU;IPI;135;1440;5724129,6
ECU;IPI;195;540,8;2149728,67
ECU;IPI;4520;19859,6;80322350,79
ECU;IPI;490;1665,5;6736131,4
ECU;IPI;640;4126,8;16690883,86
ECU;IPI;3000;4790;19373202,9
ECU;IPI;1230;4950;19676695,5
ECU;IPI;1560;15009,6;60706477,29
ECU;IPI;225,98;1598,13;6540075,34
ECU;IPI;58400;4800,72;19574647,75
ECU;IPI;78;633;2516231,97
ECU;IPI;8125;4751,58;19318926,44
ECU;IPI;666,64;20615;84363382,95
ECU;IPI;265,36;8205,9;33581250,74
ECU;IPI;20;141,94;580865,32
ECU;IPI;6;37,54;153626,06
ECU;IPI;5;47,1;192748,74
ECU;IPI;5;24,65;100875,93
ECU;IPI;15;88,66;362825,97
ECU;IPI;53;307,55;1258596,09
ECU;IPI;12;73,37;300254,25
ECU;IPI;1;3,02;12358,83
ECU;IPI;961;3781,99;15568902,21
ECU;IPI;64;563;2317640,17
ECU;IPI;115;554,36;2268624,05
ECU;IPI;14;44,38;181617,6
ECU;IPI;8;68,7;281143,07
ECU;IPI;55;146,58;599853,73
ECU;IPI;5;18,3;74889,63
ECU;IPI;6;64,84;266919,69
ECU;IPI;9;26,16;107055,35
ECU;IPI;1;3,66;14977,92
ECU;IPI;1;1,9;7775,42
ECU;IPI;2;26,7;109265,21
ECU;IPI;168;1555,06;6363818,68
ECU;IPI;9;78,46;321084,21
ECU;IPI;18;232,95;953308,27
ECU;IPI;43;439,39;1798128,87
ECU;IPI;70;700;2782563
ECU;IPI;5;36,05;147528,49
ECU;IPI;4281;52674,04;209405345,1
ECU;IPI;170;1700;6757653
ECU;IPI;25;209,54;836403,62
ECU;IPI;76;743,08;3040928,57
ECU;IPI;45;478,16;1956788,51
ECU;IPI;4;27,24;111475,06
ECU;IPI;14;101,73;416312,73
ECU;IPI;28;148,61;608161,16
ECU;IPI;11;68,69;281102,14
ECU;IPI;3;14,79;60525,56
ECU;IPI;39;397,04;1583784,7
ECU;IPI;965;8830,97;36353482,79
ECU;IPI;5000;2750;11156585
ECU;IPI;9269;50403,12;204928501,3
ECU;IPI;4126;412,6;1640122,13
ECU;IPI;15000;9120;37080004,8
ECU;IPI;3000;450;1788790,5
ECU;IPI;30,53;116,4;469928,91
ECU;IPI;17,42;161,88;662466,38
ECU;IPI;4;4;16466,36
ECU;IPI;10;37,82;152963,36
ECU;IPI;6;158,85;642470,41
ECU;IPI;10,17;50;198178,5
ECU;IPI;16;16;65865,44
ECU;IPI;30;156;618316,92
ECU;IPI;12600;46679;188111487,4
ECU;IPI;576;964,8;3922674,19
ECU;IPI;10;47,5;192114,22
ECU;IPI;5;5;20222,55
ECU;IPI;60;12;49412,52
ECU;IPI;5;25,55;105207,49
ECU;IPI;2;272,58;1111428,59
ECU;IPI;19070;34898,1;138784160
ECU;IPI;3;16658;68170033,14
ECU;IPI;60130;63258,5;251811213,2
ECU;IPI;50;407,5;1667624,47
ECU;IPI;1;2453;9973382,87
ECU;IPI;1;413;1679171,27
ECU;IPI;6;24270;99320849,1
ECU;IPI;8;15622;63183335,22
ECU;IPI;38150;69814,5;277713550,1
ECU;IPI;1400;2870;11744987,1
ECU;IPI;5000;5750;23530897,5
ECU;IPI;1200;3360;13750228,8
ECU;IPI;240;811,2;3319698,09
ECU;IPI;3;2310;9453282,3
ECU;IPI;10000;20560;84138304,8
ECU;IPI;2000;4740;19397644,2
ECU;IPI;500;655;2680476,15
ECU;IPI;386,25;4141,2;16718811,22
ECU;IPI;1394,32;9277,69;37424624,25
ECU;IPI;300,87;726,25;2929569,03
ECU;IPI;351,82;652,27;2631146,29
ECU;IPI;661,5;1030,5;4156861,81
ECU;IPI;1;1719,53;6954656,28
ECU;IPI;1990;7510,2;30320104,33
ECU;IPI;540;1771,5;7151882,08
ECU;IPI;960;3600,6;14536306,31
ECU;IPI;1968,47;21890,08;87137184,75
ECU;IPI;800;43783,96;178526469,9
ECU;IPI;1;24149;97494101,31
ECU;IPI;1125;14066,24;57563695,9
ECU;IPI;5718;28000,86;113259575,4
ECU;IPI;601220;63938,75;260350165,9
ECU;IPI;17000;55672,5;229243210
ECU;IPI;22,5;45,22;179232,63
ECU;IPI;811,5;918,04;3678155,94
ECU;IPI;4988,8;8119,64;32303572,48
ECU;IPI;442,3;641,95;2551436,75
ECU;IPI;136,5;154,43;621459,96
ECU;IPI;11001,83;19264,29;77803876,01
ECU;IPI;7,5;12,82;50812,96
ECU;IPI;1882,11;2736,67;10879153,25
ECU;IPI;2437,08;3583,52;14348529,49
ECU;IPI;17753,4;27439;109646926
ECU;IPI;553,1;784,71;3137386,46
ECU;IPI;474,3;701,89;2811111,56
ECU;IPI;14922,15;25668,52;103532442,9
ECU;IPI;1162,1;2034,21;8197986,96
ECU;IPI;22,5;50,98;201767,11
ECU;IPI;1374,1;3266,04;13190128,89
ECU;IPI;398,4;476,76;1909452,4
ECU;IPI;1272,3;1709,68;6844933,54
ECU;IPI;1346,25;1691,8;6795878,86
ECU;IPI;6930,66;10946,88;43445646,42
ECU;IPI;3393;4190,28;16998637,46
ECU;IPI;1198,4;1695,9;6779126,47
ECU;IPI;9176,5;20102,25;81505538,65
ECU;IPI;2449,86;5194,99;20775727,84
ECU;IPI;1177,96;2499,91;10145399,42
ECU;IPI;1852,35;3303,69;13346326,4
ECU;IPI;363;730,87;2918006,24
ECU;IPI;183,6;3570;14609618,1
ECU;IPI;13727,6;20287,99;81540655,75
ECU;IPI;22346,17;34443,4;138225666,3
ECU;IPI;1424,25;2078,29;8383719,84
ECU;IPI;1589,7;2411,79;9733558,98
ECU;IPI;303;457,2;1829019,24
ECU;IPI;1267,2;1639,2;6565094,35
ECU;IPI;1647,97;2259,78;9012412,34
ECU;IPI;2186,94;2563,32;10389107,64
ECU;IPI;4167,25;5966,27;23877095,45
ECU;IPI;1139,04;1340,02;5372234,64
ECU;IPI;13116,4;20687,36;83168855,94
ECU;IPI;254,87;2403,57;9580656,29
ECU;IPI;595,46;10075,34;40282671,67
ECU;IPI;107669,62;897794,69;3621294371
ECU;IPI;170,32;1107,16;4412612,87
ECU;IPI;1647,55;10302,65;41594599,88
ECU;IPI;1066,94;9908,98;39514120,96
ECU;IPI;1226,82;11847,08;47181835,76
ECU;IPI;268,44;2471,44;9915487,82
ECU;IPI;69,1;862,79;3447742,14
ECU;IPI;10282,66;64053,07;256398811,9
ECU;IPI;16291,61;111619,61;449069680,2
ECU;IPI;4860,48;42584,75;171030761,2
ECU;IPI;13633,35;105898,83;425482327
ECU;IPI;32,09;259,26;1026735,14
ECU;IPI;14;95,32;387604,17
ECU;IPI;332;1846,61;7461575
ECU;IPI;68;713,32;2919140,83
ECU;IPI;355;1781,88;7193863,78
ECU;IPI;2;12,62;50543,85
ECU;IPI;8;37,67;154158,07
ECU;IPI;2128;16275,24;65334081,7
ECU;IPI;220;1961,51;7907080,98
ECU;IPI;1227;8242,65;33239734,85
ECU;IPI;6251;48311,48;194096004,6
ECU;IPI;8;46,2;185033,77
ECU;IPI;1021;4908,45;19833886,5
ECU;IPI;936;2776,19;11070825,62
ECU;IPI;1575;5070,3;20224298,9
ECU;IPI;4;29,43;120437,27
ECU;IPI;647;5042,29;20234253,91
ECU;IPI;452;730,6;2914491,66
ECU;IPI;289;1067,05;4366720,72
ECU;IPI;13;125,24;499103,06
ECU;IPI;220;830,22;3397534,21
ECU;IPI;2538;10855,73;43355735,24
ECU;IPI;5248;26972,25;108089720,2
ECU;IPI;1091;8558,63;34273178,67
ECU;IPI;46;397,56;1604163,71
ECU;IPI;373;1815,01;7422341,76
ECU;IPI;51;584,03;2325628,27
ECU;IPI;2185;26060,31;104808728,4
ECU;IPI;390;2203,71;8987180,92
ECU;IPI;90;1246,55;5094788,99
ECU;IPI;218;3754,57;14936010,15
ECU;IPI;108;1297,74;5280432,88
ECU;IPI;1336;16024,44;64149360,39
ECU;IPI;1631;16905,78;68193406,01
ECU;IPI;3265;33266,23;133392306,3
ECU;IPI;1360;11496,03;45928719,83
ECU;IPI;3383;32431,38;129426568,4
ECU;IPI;4528;39358;157235204,4
ECU;IPI;144;795,1;3176015,66
ECU;IPI;75;234,49;939146,51
ECU;IPI;14;103,12;410555,52
ECU;IPI;152;79114,46;318515144,8
ECU;IPI;28;5008;20615882,72
ECU;IPI;47532;18259,7;73105755,2
ECU;IPI;53858,6;355253;1423571710
ECU;IPI;8000;30933,5;124884416,9
ECU;IPI;84343,72;209090,1;859387451
ECU;IPI;167944;259566,22;1052392917
ECU;IPI;27070;37627,3;149571904
ECU;IPI;630;1248,08;5038736,09
ECU;IPI;113,5;763,14;3080941,17
ECU;IPI;10944;37251,11;150662486,9
ECU;IPI;30000;7400;29287498
ECU;IPI;2,59;102,6;422126,15
ECU;IPI;269,41;5148,96;20943936,98
ECU;IPI;496,44;9771,74;39909977,58
ECU;IPI;70,97;5322,6;21868805,15
ECU;IPI;790,38;10720,1;43945108,87
ECU;IPI;5604,21;589077,72;2395066303
ECU;IPI;925,19;20616,68;84700151,78
ECU;IPI;408,6;8388;33925349,88
ECU;IPI;491,26;6333,84;25617279,21
ECU;IPI;130,69;1709,96;7035271,32
ECU;IPI;2000;2520;10312671,6
ECU;IPI;46000;60836;247293223,4
ECU;IPI;950;6598;27168650,58
ECU;IPI;16496;80538;322820042,8
ECU;IPI;24567,9;68132,75;277550786,4
ECU;IPI;1476,19;27028,18;111294207,1
ECU;IPI;28000;44240;176104840,8
ECU;IPI;5167;30372,15;123217990,2
ECU;IPI;20;778,14;3084212,35
ECU;IPI;748100;120282,99;476052409,3
ECU;IPI;40000;18007,6;73693041,7
ECU;IPI;5892200;54121,38;220250940
ECU;IPI;1977000;4289,05;17646395,52
ECU;IPI;30000;1100,1;4374921,68
ECU;IPI;2281;25687,08;104386911,8
ECU;IPI;2052,4;7286,02;29390566,03
ECU;IPI;522;39902,02;160957965,3
ECU;IPI;925;2091;8374580,46
ECU;IPI;7,5;11,31;46115,84
ECU;IPI;32,35;47,79;191273,31
ECU;IPI;166,4;302,97;1217419,38
ECU;IPI;635,97;928,95;3748516,14
ECU;IPI;98,37;241,72;985598,79
ECU;IPI;795,6;15260;62448955,8
ECU;IPI;2287,61;4890,42;19792067,68
ECU;IPI;246,5;433,5;1754422,18
ECU;IPI;141,6;280,45;1140976,12
ECU;IPI;2693,7;5336,67;21655608,28
ECU;IPI;16327,1;50707,14;207527110,8
ECU;IPI;186,89;1066,83;4392896,55
ECU;IPI;4705,74;12425,8;50288579,43
ECU;IPI;2236,67;15475,46;62630888,92
ECU;IPI;47,11;435,39;1739043,03
ECU;IPI;18;182,72;730002,79
ECU;IPI;93;1726,07;6857815
ECU;IPI;9;274,71;1088832,31
ECU;IPI;78;465,75;1891833,53
ECU;IPI;6;39,06;156437,64
ECU;IPI;147;2188,08;8672608,24
ECU;IPI;17;80,07;327672,86
ECU;IPI;65;906,81;3710965,76
ECU;IPI;342;3890,15;15458392,61
ECU;IPI;20;136,52;551532,23
ECU;IPI;2740;17033,54;68274774,9
ECU;IPI;1056;3583,81;14518061,28
ECU;IPI;52;449,49;1801993,8
ECU;IPI;95;813,07;3296341,7
ECU;IPI;2882;12116,08;49004387,27
ECU;IPI;36;488,03;1994195,15
ECU;IPI;326;1884,83;7470655,63
ECU;IPI;229;771,5;3088084,44
ECU;IPI;615;4752,84;19144304,7
ECU;IPI;100;836,75;3424257,12
ECU;IPI;103;2102,44;8348239,46
ECU;IPI;34;623,13;2521875,65
ECU;IPI;251;3687,34;14737282,71
ECU;IPI;33;825,33;3364165,12
ECU;IPI;18;565,56;2314458,15
ECU;IPI;458;5358,76;21617274,6
ECU;IPI;236;2597,32;10488928,07
ECU;IPI;21;122,79;490425,96
ECU;IPI;519;5170,68;20916135,83
ECU;IPI;32;459,86;1825522,3
ECU;IPI;111;1574,14;6304243,28
ECU;IPI;2905;34241,1;137798827,7
ECU;IPI;60;940,88;3850391,45
ECU;IPI;482;4367,53;17714812,99
ECU;IPI;843;8518,64;34350804,01
ECU;IPI;211;4124,83;16823649,09
ECU;IPI;75;590,4;2373579,5
ECU;IPI;599;5328,71;21339966,99
ECU;IPI;300;1415,79;5611582,77
ECU;IPI;217;2074,83;8397368,08
ECU;IPI;29,03;156;642362,76
ECU;IPI;490,4;5561,31;22116440,06
ECU;IPI;21600;17628;72139593,24
ECU;IPI;32585,16;141796,59;575505580,5
ECU;IPI;24;92940;370905043,3
ECU;IPI;35328,84;86537,75;342496510,8
ECU;IPI;7719,4;41165,33;162922908,1
ECU;IPI;31680;654,32;2602125,94
ECU;IPI;8750;921,27;3663743,38
ECU;IPI;49;626,71;2494725,69
ECU;IPI;1882,82;31667,84;126059220,7
ECU;IPI;45980;4750,5;19544934,64
ECU;IPI;18050;3930;16169159,7
ECU;IPI;823;3992;16424245,68
ECU;IPI;1;19418;76964602,26
ECU;IPI;1311;7331,25;30179750,43
ECU;IPI;3650;1200,5;4939205,14
ECU;IPI;640;4712,19;18757673,36
ECU;IPI;588;3269,23;13013725,78
ECU;IPI;9120;13265,8;52806772,08
ECU;IPI;2681;5729,78;23132210,51
ECU;IPI;30944;301594,96;1195392736
ECU;IPI;4295;67786,41;268283019,9
ECU;IPI;30;3240,21;12842799,14
ECU;IPI;2;10821;43765642,71
ECU;IPI;6946;45956,13;185870027,3
ECU;IPI;154234,08;99675,15;402186331,5
ECU;IPI;300;3900;15560571
ECU;IPI;150;1759,5;7020211,45
ECU;IPI;75;1123,5;4482641,41
ECU;IPI;150;2022;8067557,58
ECU;IPI;1400;25739;104799665,6
ECU;IPI;2054,88;10870,06;43984209,44
ECU;IPI;24408,13;116559,64;472310372,6
ECU;IPI;14575,13;47739,27;193085530,5
ECU;IPI;6000;2400;9544416
ECU;IPI;550,8;10676,56;43962977,87
ECU;IPI;901;18464,43;74949905,33
ECU;IPI;2078;37932,44;153794386,9
ECU;IPI;471;11381,97;45912553,94
ECU;IPI;649;4868,98;19449019,91
ECU;IPI;114;1991,58;8120547,95
ECU;IPI;376;1816,08;7431998,66
ECU;IPI;359;1432,41;5806715,1
ECU;IPI;321;2463,35;9890528,63
ECU;IPI;200;1478;5897057,42
ECU;IPI;1013;6803,03;27236530,37
ECU;IPI;1220;7793,4;31156837,13
ECU;IPI;3061;13499,04;54641171,11
ECU;IPI;1742;4900,94;19983288,79
ECU;IPI;1061;2912,42;11893047,3
ECU;IPI;144656;499952,48;2021862219
ECU;IPI;17640;54694,44;220455668,4
ECU;IPI;664;6789,75;27300228,77
ECU;IPI;13945;104546,04;420902168,2
ECU;IPI;328;1505,52;5958501,89
ECU;IPI;15500;9341,98;38037682,53
ECU;IPI;2652;1604,76;6519550,09
ECU;IPI;256;4165,12;17045045,52
ECU;IPI;931;17823,3;72130987,14
ECU;IPI;227;2894,25;11741798,59
ECU;IPI;4007;71695,41;290537519,2
ECU;IPI;14691;164042,96;665792046,1
ECU;IPI;398;3760,76;15323141,75
ECU;IPI;114;2503,44;10207626,39
ECU;IPI;1444;15995,92;65052176,46
ECU;IPI;124;858,08;3511546,52
ECU;IPI;27028;295384,89;1193851399
ECU;IPI;280;2119,6;8674102,66
ECU;IPI;448;4645,76;18536071,36
ECU;IPI;2254;24900,76;101531354,9
ECU;IPI;164;1502,24;5945520,4
ECU;IPI;3089;30612,93;124845046,4
ECU;IPI;3875;33550,43;135990765,7
ECU;IPI;1209;5406,73;21990612,09
ECU;IPI;3100;19090,4;78608730,98
ECU;IPI;80;169,6;674472,06
ECU;IPI;4120;3434;13656468,56
ECU;IPI;8960;10767,8;42821817,75
ECU;IPI;10884;65579,2;261813622
ECU;IPI;105000;62356,35;256552107,2
ECU;IPI;5487,5;6065,1;24953580,27
ECU;IPI;1266;770,25;3169031,87
ECU;IPI;1024;16486,4;66722274,3
ECU;IPI;1426,5;9324,03;38361763,38
ECU;IPI;5000;2902,55;11941932,43
ECU;IPI;18;22,32;91830,95
ECU;IPI;2927,81;7232,63;29252444,36
ECU;IPI;1080;753,63;3100652,37
ECU;IPI;15081,84;11634,63;47868241,86
ECU;IPI;3420;1798,79;7400743,7
ECU;IPI;5378,29;4437,25;18256133,3
ECU;IPI;300;2255,64;8927304,32
ECU;IPI;30261,6;96603,29;391406888,8
ECU;IPI;94630,28;65420,76;258920321,3
ECU;IPI;270;91,22;375305,53
ECU;IPI;22148;25385,38;103885352,1
ECU;IPI;500;3100;12368659
ECU;IPI;1000;2730;10892399,7
ECU;IPI;189000;7420;29717545,2
ECU;IPI;58060;79667,96;321634691,4
ECU;IPI;50000;11745;48064415,85
ECU;IPI;20,62;49046,33;200713767,6
ECU;IPI;0,34;295,5;1175156,22
ECU;IPI;3000;9619,43;38238099,99
ECU;IPI;1260;1500,33;6139845,46
ECU;IPI;1;16;64753,76
ECU;IPI;80;1482,4;6102433,01
ECU;IPI;3000;66075;272003684,3
ECU;IPI;1;16,6;67182,02
ECU;IPI;5;129,15;522684,25
ECU;IPI;1;16,49;67882,56
ECU;IPI;2;16,88;69488,03
ECU;IPI;5;110,5;447205,65
ECU;IPI;140;1669,2;6871412,02
ECU;IPI;15;103,5;426067,06
ECU;IPI;5;73,35;301951,87
ECU;IPI;250;1121,09;4534259,71
ECU;IPI;539;1698,23;6868508,21
ECU;IPI;88;1088,56;4402691,8
ECU;IPI;525;6551,05;26512819,96
ECU;IPI;850;7523,18;30447137
ECU;IPI;7100;49862,69;201799791,3
ECU;IPI;100;483;1927116,87
ECU;IPI;3000;11220;44936773,2
ECU;IPI;4155,83;745299,92;3026270512
ECU;IPI;26420;28980,73;114867152
ECU;IPI;15000;59790;241383590,1
ECU;IPI;9481,5;24679,08;99814785,84
ECU;IPI;210,96;4399,65;17794428,42
ECU;IPI;3666,73;74288,53;300460702,5
ECU;IPI;75;757,5;3118316,92
ECU;IPI;6;569,1;2342751,36
ECU;IPI;3;34,38;139139,64
ECU;IPI;5;77,8;320270,7
ECU;IPI;6420;79977;322613621,9
ECU;IPI;4926,32;12155,36;49162475,07
ECU;IPI;105;3841;15661447,04
ECU;IPI;1080;22678,1;92684861,82
ECU;IPI;1113,72;3385,53;13936838,94
ECU;IPI;824,82;2507,34;10321690,77
ECU;IPI;1121,36;3408,73;14032343,83
ECU;IPI;127,55;387,72;1596084,27
ECU;IPI;643,85;1957,2;8056989,94
ECU;IPI;3616,27;10992,94;45253426,87
ECU;IPI;386,86;1176;4841109,84
ECU;IPI;53524,37;354914,63;1438360652
ECU;IPI;364,1;1106,8;4556241,81
ECU;IPI;197,3;671;2722206,74
ECU;IPI;163,07;495,72;2040675,99
ECU;IPI;432;482,12;1916470,39
ECU;IPI;4200;24194,3;97676986,01
ECU;IPI;67588,13;88721,66;358682542,3
ECU;IPI;2025;1913,26;7650026,08
ECU;IPI;63584;66733,08;271004909,4
ECU;IPI;11232;28946,18;117113519,4
ECU;IPI;2137,98;28893,01;117174060,9
ECU;IPI;2711,66;12276,89;49949287,25
ECU;IPI;5036,65;12232,5;48787035,97
ECU;IPI;1764;8742,18;35775885,47
ECU;IPI;732;7108,02;28748457,97
ECU;IPI;4057,2;11621,45;46797747,75
ECU;IPI;330,9;7142,9;29231103,95
ECU;IPI;1599;3423,25;13911625,85
ECU;IPI;53650,08;60785,57;240575305,4
ECU;IPI;360;3727,36;15154663,01
ECU;IPI;1063,9;2600,29;10698347,14
ECU;IPI;58717,16;244308,8;997651429,2
ECU;IPI;8;824,3;3361033,79
ECU;IPI;48;264;1071032,16
ECU;IPI;2523;67106,7;267398422,4
ECU;IPI;26;467,84;1907589,52
ECU;IPI;10;4071;16421721,93
ECU;IPI;800;7175;29108544,5
ECU;IPI;16580;22778,8;92412224,87
ECU;IPI;10;1950;7865968,5
ECU;IPI;500;4750;19211422,5
ECU;IPI;7500;608,93;2491942,5
ECU;IPI;1412;10205;41274224,55
ECU;IPI;117,6;2416,3;9802784,12
ECU;IPI;910;32;126834,24
ECU;IPI;310200;42300;172350478
ECU;IPI;11;115,52;472745,96
ECU;IPI;16;151,41;619619,68
ECU;IPI;51;1180,95;4832837,1
ECU;IPI;30;441,15;1805331,37
ECU;IPI;545;1705,97;6959538,98
ECU;IPI;389;3612,54;14767151,51
ECU;IPI;138;1819,18;7422009,78
ECU;IPI;211;2345,25;9557384,96
ECU;IPI;441;5529,28;22506765,34
ECU;IPI;1122;9312,71;38110682,5
ECU;IPI;4863;5754,43;23426256,3
ECU;IPI;1414;1542,86;6258547,77
ECU;IPI;195;3437,3;14032512,32
ECU;IPI;480;8406,35;34341296,64
ECU;IPI;156;1434,56;5862627,58
ECU;IPI;405;3295,79;13487460,27
ECU;IPI;63;772,51;3152003,16
ECU;IPI;1913;16392,55;67059050,19
ECU;IPI;26;327,42;1306369,78
ECU;IPI;8;146,64;585077,46
ECU;IPI;1;12,63;51686,12
ECU;IPI;82;819,85;3276781,83
ECU;IPI;16;268,98;1100754,92
ECU;IPI;87;1808,54;7366591,58
ECU;IPI;720;864;3505196,16
ECU;IPI;14964;6584,5;26712921,43
ECU;IPI;221;2294,73;9383063,23
ECU;IPI;122;1572,23;6434083,99
ECU;IPI;18;266,77;1091710,87
ECU;IPI;1;5;20582,95
ECU;IPI;2;4000,12;16020720,6
ECU;IPI;605,3;5044,8;20466450,91
ECU;IPI;45546,08;147941,23;600451055,3
ECU;IPI;9;1198,35;4886200,22
ECU;IPI;65;1237,6;5008703,33
ECU;IPI;4,2;266,44;1090360,4
ECU;IPI;147,85;7215,08;29526488,33
ECU;IPI;0,75;79,41;324971,92
ECU;IPI;1080;1684,8;6801857,71
ECU;IPI;303,26;9999,65;40370486,98
ECU;IPI;5575;13467,5;54831336,07
ECU;IPI;1261,74;41603,84;167962606,8
ECU;IPI;316;30075,68;122699940,3
ECU;IPI;304;39926,82;158782574,8
ECU;IPI;173;1256,86;5086650,67
ECU;IPI;3608;1681;6819716,14
ECU;IPI;1160;255,2;1035331,08
ECU;IPI;9,6;201,6;817879,1
ECU;IPI;2470;14685,94;58377933,23
ECU;IPI;2815;13229,88;52589963,68
ECU;IPI;1250000;2250,52;9085776,83
ECU;IPI;10800;18144;73250775,36
ECU;IPI;500;1060;4279421,4
ECU;IPI;1;2717,14;10816037,68
ECU;IPI;5;463,05;1874014,28
ECU;IPI;559;52699,56;216127887,8
ECU;IPI;115;1065,8;4313409,83
ECU;IPI;295;72784;294564854,2
ECU;IPI;1145;314613;1294072212
ECU;IPI;95;33250;132592358,5
ECU;IPI;540;55700;228446455,2
ECU;IPI;100;20500;82101434
ECU;IPI;146;56777;225752397,5
ECU;IPI;40;6606,4;27180645,45
ECU;IPI;195;1552,5;6283138,27
ECU;IPI;1;10016;41208728,64
ECU;IPI;2972;30146,04;120279383,5
ECU;IPI;100;626;2533490,86
ECU;IPI;265;14195;57879260,8
ECU;IPI;128;19692;80292948,48
ECU;IPI;22;2827;11526922,88
ECU;IPI;8;524,51;2138658,05
ECU;IPI;840;7832,8;32226410,71
ECU;IPI;70;1470;6015725,1
ECU;IPI;136;10196,48;41796935,83
ECU;IPI;392;48770,94;194821957
ECU;IPI;15;88,8;359383,36
ECU;IPI;10;5700;22592349
ECU;IPI;17;5181,78;20919830,39
ECU;IPI;2;201,27;812565,23
ECU;IPI;10;21,1;85394,02
ECU;IPI;972,04;17189,57;69399730,59
ECU;IPI;3000;15084,85;60900405,57
ECU;IPI;1400;1047,45;4228754,66
ECU;IPI;10552;31516,07;128925679,6
ECU;IPI;433;2904,43;11885886,02
ECU;IPI;20;108;437087,88
ECU;IPI;3;596,25;2440051,76
ECU;IPI;7;2382,58;9636368,63
ECU;IPI;7;3473,89;14216304,26
ECU;IPI;492;1621,8;6579545,29
ECU;IPI;144;362,9;1472263,52
ECU;IPI;24276;58128;235250410,1
ECU;IPI;570744;52915,75;215676358,1
ECU;IPI;201600;9027,65;36512420,7
ECU;IPI;6;11,51;47394,84
ECU;IPI;1156,7;1837,75;7430305,67
ECU;IPI;523,5;777,69;3187101,25
ECU;IPI;3393,78;5963,37;23938678,54
